000,000,000
000,000,002
000,000,004
000,000,006
000,000,008
000,000,010
000,000,012
000,000,014
000,000,016
000,000,018
000,000,020
000,000,022
000,000,025
000,000,027
000,000,029
000,000,031
000,000,033
000,000,035
000,000,037
000,000,039
000,000,041
000,000,043
000,000,045
000,000,047
000,000,050
000,000,052
000,000,054
000,000,056
000,000,058
000,000,060
000,000,062
000,000,064
000,000,066
000,003,068
000,006,070
000,009,072
000,012,075
000,015,077
000,018,079
000,021,081
000,025,083
000,028,085
000,031,087
000,034,089
000,037,091
000,040,093
000,043,095
000,046,097
000,050,100
000,053,100
000,056,100
000,059,100
000,062,100
000,065,100
000,068,100
000,071,100
000,075,100
000,078,100
000,081,100
000,084,100
000,087,100
000,090,100
000,093,100
000,096,100
000,100,100
000,103,100
000,106,100
000,109,100
000,112,100
000,115,100
000,118,100
000,121,100
000,125,100
000,128,100
000,131,100
000,134,100
000,137,100
000,140,100
000,143,100
000,146,100
000,150,100
000,150,096
000,150,093
000,150,090
000,150,087
000,150,084
000,150,081
000,150,078
000,150,075
000,150,071
000,150,068
000,150,065
000,150,062
000,150,059
000,150,056
000,150,053
000,150,050
000,149,046
000,148,043
000,148,040
000,147,037
000,146,034
000,146,031
000,145,028
000,145,025
000,144,021
000,143,018
000,143,015
000,142,012
000,141,009
000,141,006
000,140,003
000,140,000
007,137,000
015,135,000
022,132,000
030,130,000
037,127,000
045,125,000
052,122,000
060,120,000
067,117,000
075,115,000
082,112,000
090,110,000
097,107,000
105,105,000
112,102,000
120,100,000
125,093,000
130,087,000
135,081,000
140,075,000
145,068,000
150,062,000
155,056,000
160,050,000
165,043,000
170,037,000
175,031,000
180,025,000
185,018,000
190,012,000
195,006,000
200,000,000
200,002,000
201,004,000
201,006,000
202,009,000
202,011,000
203,013,000
203,016,000
204,018,000
204,020,000
205,023,000
205,025,000
206,027,000
206,029,000
207,032,000
207,034,000
208,036,000
208,039,000
209,041,000
209,043,000
210,046,000
210,048,000
211,050,000
211,053,000
212,055,000
212,057,000
213,059,000
213,062,000
214,064,000
214,066,000
215,069,000
215,071,000
216,073,000
216,076,000
217,078,000
217,080,000
218,083,000
218,085,000
219,087,000
219,089,000
220,092,000
220,094,000
221,096,000
221,099,000
222,101,000
222,103,000
223,106,000
223,108,000
224,110,000
224,113,000
225,115,000
225,117,000
226,119,000
226,122,000
227,124,000
227,126,000
228,129,000
228,131,000
229,133,000
229,136,000
230,138,000
230,140,000
231,142,000
231,145,000
232,147,000
232,149,000
233,152,000
233,154,000
234,156,000
234,159,000
235,161,000
235,163,000
236,166,000
236,168,000
237,170,000
237,172,000
238,175,000
238,177,000
239,179,000
239,182,000
240,184,000
240,186,000
241,189,000
241,191,000
242,193,000
242,196,000
243,198,000
243,200,000
244,202,000
244,205,000
245,207,000
245,209,000
246,212,000
246,214,000
247,216,000
247,219,000
248,221,000
248,223,000
249,226,000
249,228,000
250,230,000
250,232,000
251,235,000
251,237,000
252,239,000
252,242,000
253,244,000
253,246,000
254,249,000
254,251,000
255,253,000
255,255,000
