000,000,000
000,000,001
000,000,002
000,000,004
000,000,005
000,000,006
000,000,008
000,000,009
000,000,010
000,000,012
000,000,013
000,000,014
000,000,016
000,000,017
000,000,018
000,000,020
000,000,021
000,000,023
000,000,024
000,000,025
000,000,027
000,000,028
000,000,029
000,000,031
000,000,032
000,000,033
000,000,035
000,000,036
000,000,037
000,000,039
000,000,040
000,000,042
000,000,043
000,000,044
000,000,046
000,000,047
000,000,048
000,000,050
000,000,051
000,000,052
000,000,054
000,000,055
000,000,056
000,000,058
000,000,059
000,000,061
000,000,062
000,000,063
000,000,065
000,000,066
000,000,067
000,000,069
000,000,070
000,000,071
000,000,073
000,000,074
000,000,075
000,000,077
000,000,078
000,000,080
000,000,081
000,000,082
000,000,084
000,000,085
000,000,086
000,000,088
000,000,089
000,000,090
000,000,092
000,000,093
000,000,094
000,000,096
000,000,097
000,000,099
000,000,100
000,000,101
000,000,103
000,000,104
000,000,105
000,000,107
000,000,108
000,000,109
000,000,111
000,000,112
000,000,113
000,000,115
000,000,116
000,000,118
000,000,119
000,000,120
000,000,122
000,000,123
000,000,124
000,000,126
000,000,127
000,000,128
000,000,130
000,002,131
000,004,132
000,005,134
000,007,135
000,009,136
000,010,138
000,012,139
000,013,141
000,015,142
000,017,143
000,018,145
000,020,146
000,021,147
000,023,149
000,025,150
000,026,151
000,028,153
000,029,154
000,031,155
000,033,157
000,034,158
000,036,160
000,037,161
000,039,162
000,041,164
000,042,165
000,044,166
000,045,168
000,047,169
000,049,170
000,050,172
000,052,173
000,053,174
000,055,176
000,057,177
000,058,179
000,060,180
000,061,181
000,063,183
000,065,184
000,066,185
000,068,187
000,069,188
000,071,189
000,073,191
000,074,192
000,076,193
000,077,195
000,079,196
000,081,198
000,082,199
000,084,200
000,085,202
000,087,203
000,089,204
000,090,206
000,092,207
000,094,208
000,095,210
000,097,211
000,098,212
000,100,214
000,102,215
000,103,217
000,105,218
000,106,219
000,108,221
000,110,222
000,111,223
000,113,225
000,114,226
000,116,227
000,118,229
000,119,230
000,121,231
000,122,233
000,124,234
000,126,236
000,127,237
000,129,238
000,130,240
000,132,241
000,134,242
000,135,244
000,137,245
000,138,246
000,140,248
000,142,249
000,143,250
000,145,252
000,146,253
000,148,255
000,150,255
000,151,255
000,153,255
000,154,255
005,156,255
009,158,255
013,159,255
017,161,255
021,162,255
025,164,255
029,166,255
033,167,255
037,169,255
041,170,255
045,172,255
049,174,255
053,175,255
057,177,255
061,179,255
065,180,255
069,182,255
073,183,255
077,185,255
081,187,255
085,188,255
090,190,255
094,191,255
098,193,255
102,195,255
106,196,255
110,198,255
114,199,255
118,201,255
122,203,255
126,204,255
130,206,255
134,207,255
138,209,255
142,211,255
146,212,255
150,214,255
154,215,255
158,217,255
162,219,255
166,220,255
170,222,255
175,223,255
179,225,255
183,227,255
187,228,255
191,230,255
195,231,255
199,233,255
203,235,255
207,236,255
211,238,255
215,239,255
219,241,255
223,243,255
227,244,255
231,246,255
235,247,255
239,249,255
243,251,255
247,252,255
251,254,255
255,255,255
