082,000,214
082,000,214
077,001,202
073,001,189
068,002,177
063,002,165
059,003,153
054,004,141
050,004,129
046,005,118
042,006,107
038,006,096
034,007,085
030,008,075
026,009,065
023,013,056
019,011,047
016,012,038
013,013,030
013,015,022
008,016,015
005,017,009
003,019,002
001,020,002
000,022,007
002,023,012
003,025,016
005,027,019
006,028,022
006,030,024
007,032,025
007,034,026
008,035,027
007,037,026
007,039,025
006,041,024
006,043,022
005,045,019
003,046,016
002,048,012
000,050,007
001,051,002
003,053,002
005,055,009
008,056,015
013,058,022
013,059,030
016,060,038
019,061,047
023,062,056
026,063,065
030,064,075
034,065,085
038,066,096
042,066,107
046,067,118
050,067,129
054,067,141
059,067,153
063,067,165
068,067,177
073,067,189
077,067,202
082,066,214
087,066,227
091,065,239
096,064,251
100,064,246
105,063,234
110,062,222
114,061,210
119,060,198
123,059,186
127,057,175
131,056,164
135,055,153
139,054,142
143,053,132
147,052,122
150,051,113
154,049,104
157,048,095
160,047,087
163,047,079
165,046,072
168,045,066
170,044,059
172,044,054
174,044,049
176,043,044
177,043,040
179,043,037
180,043,034
180,044,032
181,044,031
181,045,030
182,046,029
181,047,030
181,048,031
180,050,032
180,051,034
179,053,037
177,055,040
176,057,044
174,060,049
172,062,054
170,065,059
168,068,066
165,071,072
163,074,079
160,078,087
157,081,095
154,085,104
150,088,113
147,092,122
143,096,132
139,100,142
135,104,153
131,108,164
127,112,175
123,116,186
119,120,198
114,124,210
110,128,222
105,132,234
100,136,246
096,140,251
091,144,239
086,148,226
082,151,214
077,154,202
073,158,189
068,161,177
063,164,165
059,166,153
054,169,141
050,171,129
046,173,118
042,175,107
038,176,096
034,178,085
030,179,075
026,180,065
023,180,056
019,180,047
016,180,038
013,180,030
013,179,022
008,179,015
005,178,009
003,176,002
001,175,002
000,173,007
002,171,012
003,169,016
005,166,019
006,164,022
006,161,024
007,158,025
007,155,026
008,152,027
007,148,026
007,145,025
006,141,024
006,138,022
005,134,019
003,131,016
002,127,012
000,124,007
001,120,002
003,117,002
005,113,009
008,110,015
013,107,022
013,104,030
016,101,038
019,099,047
023,097,056
026,095,065
030,093,075
034,091,085
038,090,096
042,089,107
046,088,118
050,088,129
054,088,141
059,088,153
063,088,165
068,089,177
073,091,189
077,092,202
082,094,214
087,096,227
091,099,239
096,102,251
100,105,246
105,109,234
110,113,222
114,117,210
119,122,198
123,127,186
127,132,175
131,137,164
135,142,153
139,148,142
143,154,132
147,160,122
150,166,113
154,173,104
157,179,095
160,186,087
163,192,079
165,199,072
168,205,066
170,212,059
172,218,054
174,225,049
176,231,044
177,237,040
179,243,037
180,248,034
180,254,032
181,251,031
181,246,030
182,241,029
181,237,030
181,233,031
180,229,032
180,226,034
179,223,037
177,220,040
176,218,044
174,216,049
172,215,054
170,214,059
168,213,066
165,213,072
163,214,079
160,214,087
157,216,095
154,217,104
150,219,113
147,222,122
143,224,132
139,228,142
135,231,153
131,235,164
127,239,175
123,244,186
119,248,198
114,253,210
110,251,222
105,246,234
100,240,246
096,234,251
096,234,251
