000,000,000
000,000,000
127,127,127
123,000,193
119,000,195
114,000,197
110,000,199
106,000,201
102,000,204
097,000,206
084,000,187
080,000,189
076,000,191
080,000,214
076,000,216
072,000,218
067,000,221
063,000,223
059,000,225
055,000,227
045,000,206
042,000,208
038,000,210
038,000,235
033,000,238
029,000,240
025,000,242
021,000,244
016,000,246
012,000,248
007,000,225
003,000,227
000,000,229
000,017,255
000,034,255
000,051,255
000,068,255
000,085,255
000,102,255
000,119,255
000,122,229
000,137,229
000,153,229
000,187,255
000,204,255
000,221,255
000,238,255
000,255,255
000,255,238
000,255,221
000,229,183
000,229,168
000,229,152
000,255,153
000,255,135
000,255,118
000,255,101
000,255,084
000,255,067
000,255,050
000,229,030
000,229,015
000,229,000
008,255,000
017,255,000
025,255,000
034,255,000
042,255,000
051,255,000
059,255,000
061,229,000
068,229,000
076,229,000
093,255,000
102,255,000
110,255,000
119,255,000
127,255,000
136,255,000
144,255,000
137,229,000
145,229,000
153,229,000
178,255,000
187,255,000
195,255,000
204,255,000
212,255,000
221,255,000
229,255,000
214,229,000
221,229,000
229,229,000
255,250,000
255,246,000
255,242,000
255,238,000
255,233,000
255,229,000
255,225,000
229,198,000
229,195,000
229,191,000
255,208,000
255,204,000
255,199,000
255,195,000
255,191,000
255,187,000
255,182,000
229,160,000
229,156,000
229,152,000
255,165,000
255,161,000
255,157,000
255,153,000
255,148,000
255,144,000
255,140,000
229,122,000
229,118,000
229,114,000
255,125,000
255,123,000
255,121,000
255,119,000
255,116,000
255,114,000
255,112,000
229,099,000
229,097,000
229,095,000
255,104,000
255,102,000
255,099,000
255,097,000
255,095,000
255,093,000
255,091,000
229,080,000
229,078,000
229,076,000
255,082,000
255,080,000
255,078,000
255,076,000
255,074,000
255,072,000
255,070,000
229,061,000
229,059,000
229,057,000
255,061,000
255,059,000
255,057,000
255,055,000
255,053,000
255,050,000
255,048,000
229,042,000
229,040,000
229,038,000
255,040,000
255,038,000
255,036,000
255,033,000
255,031,000
255,029,000
255,027,000
229,022,000
229,021,000
229,019,000
255,019,000
255,016,000
255,014,000
255,012,000
255,013,000
255,008,000
255,006,000
229,003,000
229,001,000
229,000,000
253,000,000
251,000,000
249,000,000
248,000,000
246,000,000
244,000,000
242,000,000
217,000,000
215,000,000
213,000,000
236,000,000
234,000,000
232,000,000
230,000,000
229,000,000
227,000,000
225,000,000
201,000,000
200,000,000
198,000,000
218,000,000
217,000,000
215,000,000
213,000,000
211,000,000
210,000,000
208,000,000
186,000,000
184,000,000
182,000,000
201,000,000
199,000,000
198,000,000
196,000,000
194,000,000
192,000,000
191,000,000
170,000,000
169,000,000
167,000,000
184,000,000
182,000,000
180,000,000
179,000,000
177,000,000
175,000,000
174,000,000
155,000,000
153,000,000
151,000,000
167,000,000
165,000,000
163,000,000
161,000,000
160,000,000
158,000,000
156,000,000
139,000,000
138,000,000
136,000,000
149,000,000
148,000,000
146,000,000
144,000,000
143,000,000
141,000,000
139,000,000
124,000,000
122,000,000
120,000,000
132,000,000
130,000,000
130,000,000
